employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc_word,iq,gtq,tiki,mbti_enfj,mbti_enfp,mbti_entj,mbti_entp,mbti_esfj,mbti_esfp,mbti_estj,mbti_estp,mbti_infj,mbti_infp,mbti_intj,mbti_intp,mbti_isfj,mbti_isfp,mbti_istj,mbti_istp,disc_cd,disc_ci,disc_cs,disc_dc,disc_di,disc_ds,disc_ic,disc_id,disc_is,disc_sc,disc_sd,disc_si,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z,str_responsibility,str_restorative,str_belief,str_deliberative,str_input,str_connectedness,str_analytical,str_activator,str_empathy,str_adaptability,str_individualization,str_harmony,str_strategic,str_includer,str_significance,str_discipline,str_arranger,str_competition,str_maximizer,str_futuristic,str_achiever,str_command,str_woo,str_intellection,str_learner,str_focus,str_ideation,str_relator,str_self_assurance,str_communication,str_developer,str_context,str_consistency,str_positivity,rating_2021,rating_2022,rating_2023,rating_2024,rating_2025,cex_2021,cex_2022,cex_2023,cex_2024,cex_2025,csi_2021,csi_2022,csi_2023,csi_2024,csi_2025,ftc_2021,ftc_2022,ftc_2023,ftc_2024,ftc_2025,gdr_2021,gdr_2022,gdr_2023,gdr_2024,gdr_2025,ids_2021,ids_2022,ids_2023,ids_2024,ids_2025,lie_2021,lie_2022,lie_2023,lie_2024,lie_2025,qdd_2021,qdd_2022,qdd_2023,qdd_2024,qdd_2025,sea_2021,sea_2022,sea_2023,sea_2024,sea_2025,sto_2021,sto_2022,sto_2023,sto_2024,sto_2025,vcu_2021,vcu_2022,vcu_2023,vcu_2024,vcu_2025
EMP101905,Wulan Utama Wibowo,828425,1,1,6,3,5,2,2,1,4,61,82,73,Steadiness-Dominant,100.0,23.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,7.0,6.0,4.0,4.0,9.0,3.0,4.0,5.0,3.0,7.0,9.0,3.0,8.0,3.0,5.0,5.0,5.0,5.0,1.0,4,0,13,3,0,0,0,2,0,0,5,0,0,0,10,0,0,8,0,7,0,0,1,0,0,14,0,0,0,6,12,9,0,0,1.0,5.0,5.0,,4.0,2.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,4.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,3.0,4.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,4.0,1.0,5.0,4.0,5.0,5.0
EMP101906,Arif Saputra,940959,3,1,2,4,2,1,1,2,5,108,54,73,Conscientious-Dominant,109.0,27.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,3.0,7.0,1.0,6.0,2.0,5.0,6.0,7.0,8.0,7.0,5.0,2.0,2.0,6.0,9.0,9.0,8.0,0,0,3,0,0,6,7,5,4,0,13,0,0,0,0,0,8,0,0,0,1,2,9,0,0,0,0,0,11,0,0,14,10,12,3.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,3.0
EMP101907,Fitri Fauziah,919159,2,2,3,4,1,2,3,3,4,36,43,69,Influencer-Dominant,109.0,27.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,7.0,6.0,5.0,5.0,8.0,5.0,3.0,7.0,3.0,5.0,7.0,3.0,1.0,3.0,7.0,1.0,5.0,2.0,2.0,0,0,0,5,7,2,0,0,1,0,10,14,0,0,0,9,0,0,0,0,0,0,11,0,4,0,8,0,6,12,0,0,0,0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0
EMP101908,Adi Candra Indrawan,268240,3,2,4,2,3,2,2,1,6,66,79,87,Dominant-Steadiness,117.0,22.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,7.0,2.0,7.0,1.0,7.0,3.0,4.0,6.0,4.0,1.0,9.0,1.0,9.0,5.0,5.0,7.0,9.0,5.0,9.0,3,0,6,8,0,9,0,0,0,0,0,0,1,0,0,7,11,2,0,0,0,0,0,5,0,0,12,14,0,4,0,0,10,0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0
EMP101909,Kurnia Kusuma,253114,4,4,3,5,5,3,2,1,5,59,77,21,Steadiness-Conscientious,104.0,37.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.0,8.0,9.0,6.0,1.0,7.0,2.0,4.0,7.0,6.0,5.0,2.0,1.0,5.0,5.0,2.0,8.0,5.0,1.0,3.0,8,4,0,6,9,0,10,0,0,0,0,12,0,5,2,0,0,0,3,0,11,0,13,0,0,0,0,1,0,0,7,0,0,0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0
EMP101910,Fitri Saputra Firmansyah,158162,3,3,6,4,4,3,1,1,3,36,39,82,Conscientious-Steadiness,109.0,27.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,7.0,3.0,6.0,5.0,3.0,4.0,2.0,1.0,5.0,9.0,3.0,6.0,4.0,8.0,9.0,3.0,6.0,9.0,8.0,0,0,0,3,0,0,0,0,0,0,1,6,5,0,0,0,13,0,0,2,0,0,12,0,0,0,4,0,9,0,7,0,10,0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0
EMP101911,Lestari Ganesha Zulfikar,108670,3,4,1,5,2,2,2,2,2,68,49,56,Steadiness-Dominant,96.0,23.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,8.0,8.0,2.0,7.0,5.0,4.0,1.0,1.0,1.0,9.0,6.0,1.0,6.0,2.0,1.0,5.0,5.0,5.0,5.0,0,0,6,1,0,12,5,13,0,11,0,0,0,0,10,0,2,9,0,0,7,4,3,8,0,0,0,0,0,14,0,0,0,0,3.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0
EMP101912,Umar Ramadhan,583501,4,2,4,4,1,3,1,4,5,40,97,73,Influencer-Dominant,109.0,27.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,7.0,5.0,9.0,1.0,7.0,7.0,6.0,5.0,9.0,5.0,3.0,6.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,0,0,0,10,7,4,0,0,0,13,11,8,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,9,0,0,0,12,6,2,5.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,4.0
EMP101913,Anisa Baskara Maulida,836469,3,2,6,6,4,3,2,1,3,25,27,60,Influencer-Dominant,91.0,37.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,5.0,7.0,1.0,3.0,5.0,8.0,5.0,5.0,6.0,3.0,5.0,1.0,6.0,3.0,8.0,5.0,8.0,8.0,3.0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,9,0,0,0,0,3,0,0,6,12,2,1,0,5,8,0,0,11,7,10,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,1.0
EMP101914,Wulan Ramadhan,252103,2,2,2,3,1,3,1,4,1,31,85,52,Dominant-Conscientious,109.0,29.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,9.0,5.0,3.0,3.0,7.0,4.0,6.0,4.0,8.0,7.0,4.0,3.0,7.0,2.0,4.0,7.0,8.0,9.0,5.0,0,0,0,12,0,5,0,0,9,0,0,13,0,0,0,1,14,2,7,0,0,0,0,0,11,0,6,3,8,0,10,0,0,0,3.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,5.0,1.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
EMP101915,Dewi Candra Lukman,466866,3,4,2,1,4,3,3,4,3,62,24,85,Influencer-Conscientious,116.0,16.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.0,6.0,1.0,4.0,5.0,1.0,7.0,2.0,6.0,5.0,7.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,6.0,0,0,10,0,0,0,0,0,1,8,6,0,0,12,0,0,0,5,0,7,0,0,0,4,11,0,0,2,14,0,0,0,0,0,3.0,2.0,,3.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0
EMP101916,Adit Zulfikar Siregar,542407,4,4,3,1,3,2,1,2,1,91,91,71,Steadiness-Influencer,139.0,28.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,2.0,5.0,1.0,3.0,9.0,9.0,1.0,2.0,8.0,2.0,4.0,5.0,5.0,1.0,4.0,2.0,6.0,8.0,1.0,10,0,6,0,0,0,0,1,0,7,0,12,0,14,0,0,0,0,0,0,8,0,4,0,0,3,0,5,9,0,0,0,11,0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0
EMP101917,Bella Ginting,113890,3,2,4,3,4,3,2,3,3,82,91,20,Influencer-Conscientious,100.0,22.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,5.0,2.0,5.0,7.0,1.0,8.0,6.0,5.0,7.0,5.0,2.0,6.0,4.0,6.0,7.0,8.0,2.0,8.0,4.0,0,9,5,0,3,0,0,0,0,0,1,14,0,11,10,0,0,0,0,0,13,0,4,2,0,12,8,7,0,0,0,0,0,0,4.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0
EMP101918,Nabila Yudhistira Pradana,605485,4,3,5,2,5,3,2,1,1,66,39,82,Dominant-Steadiness,110.0,31.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.0,3.0,3.0,9.0,4.0,7.0,7.0,9.0,6.0,1.0,3.0,5.0,9.0,7.0,2.0,2.0,9.0,8.0,9.0,9.0,0,0,0,0,0,0,0,7,5,13,0,0,8,0,0,0,0,0,0,3,0,4,2,0,9,0,11,14,12,0,0,0,1,6,2.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,4.0
EMP101919,Wulan Rachman Ginting,515189,1,2,4,5,1,1,3,1,2,58,74,70,Influencer-Steadiness,137.0,40.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,5.0,4.0,3.0,2.0,7.0,7.0,6.0,5.0,8.0,7.0,4.0,1.0,5.0,7.0,2.0,2.0,7.0,8.0,6.0,0,13,12,0,8,0,0,7,0,0,9,0,0,6,0,0,0,5,0,0,10,0,11,0,14,4,0,0,0,0,0,3,0,2,4.0,3.0,,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0
EMP101920,Nurlita Sinaga,427998,4,1,6,2,2,1,1,1,2,88,69,25,Dominant-Conscientious,107.0,26.0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,1.0,6.0,9.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,7.0,9.0,8.0,6.0,3.0,7.0,9.0,9,14,7,0,5,0,0,13,0,0,1,3,0,0,0,10,0,4,0,0,11,0,0,0,0,0,0,0,0,6,2,0,0,12,3.0,1.0,,,,2.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,1.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,4.0,5.0,4.0,2.0,1.0,4.0,5.0,3.0,3.0,1.0,4.0,3.0,4.0
EMP101921,Dian Adi Tamba,560549,4,4,6,5,1,2,2,2,3,13,41,62,Steadiness-Dominant,128.0,25.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,6.0,2.0,9.0,7.0,1.0,8.0,5.0,7.0,9.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,9.0,13,0,11,0,4,10,3,0,7,14,0,0,1,0,0,2,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,8,0,5,,3.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0
EMP101922,Bayu Mahardika Handayani,856950,2,2,2,2,2,2,3,1,5,71,34,41,Influencer-Steadiness,96.0,27.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,5.0,6.0,1.0,4.0,6.0,3.0,2.0,9.0,5.0,5.0,6.0,5.0,1.0,4.0,5.0,5.0,7.0,4.0,4.0,0,0,7,2,0,0,0,12,1,11,0,0,0,9,0,5,10,0,4,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,4.0,,,,2.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0
EMP101923,Vania Fadillah Mahendra,931717,3,2,4,2,5,3,3,2,2,14,53,44,Influencer-Steadiness,123.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,5.0,8.0,8.0,6.0,5.0,2.0,5.0,6.0,7.0,8.0,6.0,3.0,5.0,4.0,6.0,3.0,3.0,7.0,0,6,11,7,1,13,0,0,0,0,0,0,0,8,0,0,0,14,4,0,0,0,12,0,0,0,2,10,5,0,3,0,0,0,,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,5.0
EMP101924,Dian Anggara,360450,2,4,2,5,3,1,1,3,4,52,21,59,Steadiness-Influencer,130.0,29.0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,5.0,5.0,4.0,7.0,9.0,8.0,2.0,5.0,6.0,9.0,2.0,5.0,1.0,1.0,2.0,8.0,7.0,4.0,3.0,0,0,0,0,0,10,0,2,0,11,13,0,7,0,0,0,5,0,0,0,0,0,6,3,1,0,0,0,14,9,0,0,0,4,3.0,2.0,3.0,,4.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,4.0
EMP101925,Rizka Iqbal Nugroho,952793,1,4,1,3,4,1,2,3,4,3,91,90,Influencer-Steadiness,89.0,37.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,7.0,6.0,3.0,4.0,5.0,3.0,6.0,4.0,9.0,2.0,5.0,9.0,4.0,5.0,5.0,3.0,2.0,3.0,6.0,0,13,4,0,6,1,0,7,0,0,3,0,0,0,0,0,0,5,2,14,0,0,0,0,0,0,0,10,0,8,0,9,11,0,,4.0,,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0
EMP101926,Zahra Maulida,189417,3,4,5,5,3,1,3,2,4,47,34,90,Dominant-Steadiness,84.0,21.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,3.0,8.0,4.0,3.0,8.0,4.0,4.0,5.0,5.0,1.0,13,0,0,5,0,0,0,12,0,0,4,7,0,0,9,0,0,14,0,10,0,2,11,0,1,3,0,0,0,0,0,6,0,0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0
EMP101927,Eko Ganesha Handayani,495048,2,2,4,5,5,1,1,2,2,102,33,56,Dominant-Influencer,109.0,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,8.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,9.0,8.0,4.0,5.0,14,0,0,0,0,0,0,2,0,4,10,0,0,11,5,0,12,0,1,0,0,6,0,0,0,0,13,9,7,8,3,0,0,0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0
EMP101928,Mahendra Pratomo,121010,3,4,5,5,1,3,3,2,6,3,71,39,Conscientious-Steadiness,99.0,24.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,8.0,8.0,4.0,4.0,9.0,4.0,4.0,2.0,7.0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,2.0,4.0,5.0,0,0,5,0,0,0,0,0,12,0,0,11,0,10,0,6,0,0,4,0,0,8,0,3,0,9,13,0,7,14,1,0,0,0,,3.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,1.0
EMP101929,Ayunda Pratomo,356186,3,4,5,5,5,3,2,4,2,53,22,65,Steadiness-Influencer,89.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1.0,9.0,4.0,8.0,4.0,8.0,4.0,2.0,9.0,7.0,9.0,9.0,4.0,5.0,2.0,5.0,7.0,4.0,3.0,1,0,0,0,0,12,14,0,3,6,4,0,11,7,0,13,0,0,0,0,0,2,0,0,5,9,0,8,0,0,10,0,0,0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0
EMP101930,Budi Ramadhan,279112,3,3,5,4,4,2,1,3,2,47,66,38,Conscientious-Steadiness,109.0,27.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,4.0,1.0,9.0,7.0,5.0,1.0,5.0,7.0,4.0,1.0,2.0,7.0,7.0,9.0,2.0,4.0,9.0,9.0,7.0,0,0,14,8,9,11,0,5,0,0,0,0,0,0,0,0,7,0,12,0,6,10,0,0,0,2,4,0,0,0,0,0,0,3,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0
